state,date,price,rent,interest_rate,cp_index,inflation,total_pops,unemployed_pct
NH,2002-03-01,171841.70410282724,-2579.694526881387,1.73,178.8,0.5624296962879693,975961.0,4.3
NH,2002-04-01,173225.9264207853,-2561.1153837048914,1.75,179.8,0.5592841163311046,977104.0,4.4
NH,2002-05-01,174671.78051544505,-2543.135567727615,1.75,179.8,0.0,978369.0,4.5
NH,2002-06-01,176073.51185795813,-2524.5564245511196,1.75,179.9,0.05561735261401246,979672.0,4.5
NH,2002-07-01,177708.26451429317,-2506.5766085738433,1.73,180.1,0.11117287381878782,980968.0,4.6
NH,2002-08-01,179388.65582361256,-2487.9974653973477,1.74,180.7,0.3331482509716821,982164.0,4.6
NH,2002-09-01,181369.8784810526,-2469.418322220852,1.75,181.0,0.16602102933038765,983441.0,4.7
NH,2002-10-01,183224.37946471205,-2451.438506243576,1.75,181.3,0.16574585635360517,984675.0,4.7
NH,2002-11-01,184108.05262051814,-2432.8593630670803,1.34,181.3,0.0,985861.0,4.7
NH,2002-12-01,185967.56175601037,-2414.879547089804,1.24,180.9,-0.22062879205736463,986897.0,4.6
NH,2003-01-01,187784.49189870467,-2396.30040391325,1.24,181.7,0.44223327805417156,987888.0,4.6
NH,2003-02-01,189481.44090932643,-2377.7212607367546,1.26,183.1,0.7705008255366019,988739.0,4.5
NH,2003-03-01,191262.54648445596,-2360.940099157975,1.25,184.2,0.6007646095030017,989563.0,4.5
NH,2003-04-01,193116.60765378238,-2342.3609559814795,1.26,183.8,-0.21715526601518986,990493.0,4.4
NH,2003-05-01,194849.6188711399,-2324.381140004203,1.26,183.5,-0.16322089227421843,991693.0,4.5
NH,2003-06-01,196752.455903886,-2305.8019968277076,1.22,183.7,0.10899182561308063,992830.0,4.5
NH,2003-07-01,198681.54121564768,-2287.8221808504313,1.01,183.9,0.10887316276537717,994050.0,4.5
NH,2003-08-01,200649.9674289119,-2269.2430376739358,1.03,184.6,0.38064165307232223,995280.0,4.5
NH,2003-09-01,202630.23620010365,-2250.66389449744,1.01,185.2,0.3250270855904569,996559.0,4.5
NH,2003-10-01,204767.96050595856,-2232.684078520164,1.01,185.0,-0.10799136069113979,997925.0,4.4
NH,2003-11-01,206691.4221483505,-2214.10493534361,1.0,184.5,-0.2702702702702675,999106.0,4.4
NH,2003-12-01,208745.40808572166,-2196.125119366392,0.98,184.3,-0.10840108401083404,1000208.0,4.3
NH,2004-01-01,210387.29555082475,-2177.5459761898383,1.0,185.2,0.48833423765597406,1001162.0,4.2
NH,2004-02-01,212195.87092791667,-2158.9668330133427,1.01,186.2,0.5399568034557323,1002156.0,4.1
NH,2004-03-01,213914.7355725907,-2141.586344235344,1.0,187.4,0.6444683136412444,1003256.0,4.1
NH,2004-04-01,215460.9690565464,-2123.0072010588483,1.0,188.0,0.32017075773744796,1004434.0,4.0
NH,2004-05-01,217306.83415906734,-2105.027385081572,1.0,189.1,0.5851063829787284,1005683.0,3.9
NH,2004-06-01,219466.0679037629,-2086.448241905018,1.03,189.7,0.3172924378635589,1006948.0,3.8
NH,2004-07-01,221854.38645432988,-2068.4684259278,1.26,189.4,-0.1581444385872377,1008188.0,3.7
NH,2004-08-01,223959.60907386598,-2049.8892827512464,1.43,189.5,0.052798310454060804,1009190.0,3.6
NH,2004-09-01,225842.1881013402,-2031.3101395747508,1.61,189.9,0.21108179419524475,1010203.0,3.6
NH,2004-10-01,227596.51653360823,-2013.3303235974745,1.76,190.9,0.526592943654558,1011237.0,3.5
NH,2004-11-01,228808.19556005127,-1994.751180420979,1.93,191.0,0.05238344683080598,1012112.0,3.5
NH,2004-12-01,230819.22078333335,-1976.7713644437026,2.16,190.3,-0.3664921465968529,1013003.0,3.6
NH,2005-01-01,233028.07922830767,-1958.192221267207,2.28,190.7,0.21019442984759884,1013859.0,3.6
NH,2005-02-01,235317.896358,-1939.6130780907115,2.5,191.8,0.5768222338752071,1014695.0,3.6
NH,2005-03-01,237405.4472182564,-1922.831916511932,2.63,193.3,0.7820646506777829,1015536.0,3.6
NH,2005-04-01,239760.7807642268,-1904.2527733353782,2.79,194.6,0.6725297465079993,1016449.0,3.6
NH,2005-05-01,241644.906693641,-1886.27295735816,3.0,194.4,-0.10277492291880241,1017428.0,3.6
NH,2005-06-01,243835.72963256412,-1867.6938141816063,3.04,194.5,0.051440329218110925,1018484.0,3.6
NH,2005-07-01,245684.1865768718,-1849.7139982043882,3.26,195.4,0.46272493573265017,1019558.0,3.6
NH,2005-08-01,247267.73342702564,-1831.1348550278344,3.5,196.4,0.5117707267144223,1020651.0,3.7
NH,2005-09-01,248789.80350205128,-1812.5557118513389,3.62,198.8,1.2219959266802416,1021754.0,3.7
NH,2005-10-01,250357.64260246154,-1794.5758958740626,3.78,199.2,0.2012072434607548,1023799.0,3.7
NH,2005-11-01,251916.7095397436,-1775.996752697567,4.0,197.6,-0.8032128514056214,1024878.0,3.6
NH,2005-12-01,253402.66210676922,-1758.0169367202907,4.16,196.8,-0.4048582995951344,1026045.0,3.6
NH,2006-01-01,254717.9679500513,-1739.4377935437951,4.29,198.3,0.7621951219512146,1027051.0,3.5
NH,2006-02-01,255809.8250405128,-1720.8586503672996,4.49,198.7,0.20171457387794245,1028027.0,3.4
NH,2006-03-01,256062.54773030768,-1704.07748878852,4.59,199.8,0.5535983895319729,1028953.0,3.4
NH,2006-04-01,255961.82852641025,-1685.4983456119662,4.79,201.5,0.8508508508508372,1029936.0,3.4
NH,2006-05-01,256187.6037865641,-1667.5185296347481,4.94,202.5,0.496277915632759,1030955.0,3.4
NH,2006-06-01,256703.710856359,-1648.9393864581943,4.99,202.9,0.19753086419753707,1032038.0,3.5
NH,2006-07-01,257429.1779474359,-1630.9595704809763,5.24,203.5,0.29571217348447476,1033102.0,3.5
NH,2006-08-01,257671.89602682053,-1612.3804273044225,5.25,203.9,0.19656019656020263,1033998.0,3.6
NH,2006-09-01,258119.2252927692,-1593.801284127927,5.25,202.9,-0.49043648847474364,1034962.0,3.6
NH,2006-10-01,258279.2548525641,-1575.8214681506506,5.25,201.8,-0.5421389847215297,1035945.0,3.7
NH,2006-11-01,257964.75695005126,-1557.242324974155,5.25,201.5,-0.14866204162538033,1036864.0,3.7
NH,2006-12-01,257251.17114666666,-1539.2625089968788,5.24,201.8,0.14888337468983437,1037663.0,3.7
NH,2007-01-01,256418.31568446156,-1520.6833658203832,5.25,202.416,0.30525272547075044,1038461.0,3.7
NH,2007-02-01,255766.15209738462,-1502.1042226438876,5.26,203.499,0.5350367559876723,1039176.0,3.7
NH,2007-03-01,255147.63616149485,-1485.323061065108,5.26,205.352,0.9105695851085338,1039913.0,3.7
NH,2007-04-01,254321.4106296923,-1466.7439178885543,5.25,206.686,0.6496162686508988,1040733.0,3.6
NH,2007-05-01,253626.77929287177,-1448.7641019113362,5.25,207.949,0.6110718674704696,1041546.0,3.6
NH,2007-06-01,253524.4283508763,-1430.1849587347824,5.25,208.352,0.19379751766057662,1042464.0,3.5
NH,2007-07-01,252653.55336907692,-1412.2051427575643,5.26,208.299,-0.02543772078021922,1043343.0,3.5
NH,2007-08-01,252156.83740702565,-1393.6259995810105,5.02,207.917,-0.18339022270870142,1044147.0,3.4
NH,2007-09-01,251788.0184267692,-1375.046856404515,4.94,208.49,0.2755907405358915,1044982.0,3.4
NH,2007-10-01,251457.51295835894,-1357.0670404272387,4.76,208.936,0.2139191328121237,1045757.0,3.4
NH,2007-11-01,251055.5343871795,-1338.4878972507431,4.49,210.177,0.5939617873415681,1046517.0,3.4
NH,2007-12-01,250391.96923323075,-1320.5080812734668,4.24,210.036,-0.0670863129647814,1047214.0,3.4
NH,2008-01-01,249478.29816533334,-1301.9289380969713,3.94,211.08,0.4970576472604682,1047818.0,3.4
NH,2008-02-01,248488.1358768205,-1283.3497949204757,2.98,211.693,0.29041121849535667,1048377.0,3.4
NH,2008-03-01,247748.5292351282,-1265.9693061424186,2.61,213.528,0.8668212930989627,1049025.0,3.4
NH,2008-04-01,247107.07596107692,-1247.390162965923,2.28,214.823,0.6064778389719416,1049651.0,3.5
NH,2008-05-01,245998.9316857732,-1229.4103469886468,1.98,216.632,0.8420886031756281,1050338.0,3.5
NH,2008-06-01,244425.4311980311,-1210.8312038121512,2.0,218.815,1.0076996934894167,1051123.0,3.6
NH,2008-07-01,242691.89338917527,-1192.851387834875,2.01,219.964,0.5251011128121874,1051868.0,3.7
NH,2008-08-01,240983.03103947916,-1174.2722446583793,2.0,219.086,-0.39915622556417896,1052469.0,3.8
NH,2008-09-01,239064.0992195361,-1155.6931014818838,1.81,218.783,-0.13830185406644713,1053023.0,3.9
NH,2008-10-01,237519.6091401031,-1137.7132855046075,0.97,216.573,-1.010133328457874,1053601.0,4.1
NH,2008-11-01,235508.62768482053,-1119.134142328112,0.39,212.425,-1.9152895328595876,1054080.0,4.3
NH,2008-12-01,233887.19509876924,-1101.1543263508356,0.16,210.228,-1.0342473814287434,1054467.0,4.6
NH,2009-01-01,232219.71083646154,-1082.5751831742818,0.15,211.143,0.4352417375421025,1054866.0,5.0
NH,2009-02-01,231302.9751613402,-1063.9960399977863,0.22,212.193,0.49729330359047363,1055240.0,5.3
NH,2009-03-01,230629.31702917526,-1047.2148784190067,0.18,212.709,0.24317484554154944,1055611.0,5.7
NH,2009-04-01,230182.22744328206,-1028.6357352425111,0.15,213.24,0.2496368277788097,1055963.0,5.9
NH,2009-05-01,228836.51044907692,-1010.6559192652348,0.18,213.856,0.2888763834177466,1056410.0,6.1
NH,2009-06-01,227194.99251757734,-992.0767760887393,0.21,215.693,0.8589892263953347,1056869.0,6.3
NH,2009-07-01,225769.050988866,-974.096960111463,0.16,215.351,-0.15855869221532704,1057409.0,6.4
NH,2009-08-01,224899.73544731957,-955.5178169349674,0.16,215.834,0.2242850044810618,1057965.0,6.5
NH,2009-09-01,224145.29800558975,-936.9386737584719,0.15,215.969,0.06254806934959944,1058571.0,6.5
NH,2009-10-01,223146.89205764103,-918.9588577811955,0.12,216.177,0.0963101185818438,1059204.0,6.6
NH,2009-11-01,221922.42826158972,-900.3797146047,0.12,216.33,0.07077533687673832,1059643.0,6.7
NH,2009-12-01,221033.7127994359,-882.3998986274237,0.12,215.949,-0.1761198169463296,1060017.0,6.7
NH,2010-01-01,220596.8119757436,-863.8207554508699,0.11,216.687,0.34174735701484327,1060421.0,6.7
NH,2010-02-01,220437.25880620512,-845.2416122743743,0.13,216.741,0.024920738207656612,1060683.0,6.6
NH,2010-03-01,220041.02797830768,-828.4604506955948,0.16,217.631,0.4106283536571276,1061057.0,6.5
NH,2010-04-01,219555.39612082051,-809.8813075190992,0.2,218.009,0.1736884910697345,1051831.0,6.3
NH,2010-05-01,219132.63763194872,-791.9014915418229,0.2,218.178,0.0775197354237811,1052269.0,6.1
NH,2010-06-01,219214.73009764103,-773.3223483653273,0.18,217.965,-0.09762670846739097,1052727.0,6.0
NH,2010-07-01,219008.5214734872,-755.342532388051,0.18,218.011,0.02110430573716293,1053210.0,5.9
NH,2010-08-01,218799.62134825642,-736.7633892115555,0.19,218.312,0.13806642784079948,1053904.0,5.8
NH,2010-09-01,218553.96178646153,-718.1842460350599,0.19,218.439,0.058173623071566816,1054596.0,5.8
NH,2010-10-01,218615.02129615386,-700.2044300577836,0.19,218.711,0.12451988884769616,1055320.0,5.8
NH,2010-11-01,218488.07957758973,-681.6252868812298,0.19,218.803,0.04206464238194485,1055876.0,5.8
NH,2010-12-01,217825.19479076922,-663.6454709040117,0.18,219.179,0.1718440789203024,1056397.0,5.7
NH,2011-01-01,217042.33153051283,-645.066327727458,0.17,220.223,0.47632300539741657,1056926.0,5.6
NH,2011-02-01,216399.81855953846,-626.4871845509624,0.16,221.309,0.49313650254514396,1057331.0,5.5
NH,2011-03-01,216340.59364215384,-609.7060229721828,0.14,223.467,0.97510720305094,1057808.0,5.4
NH,2011-04-01,216054.40722733331,-591.1268797956873,0.1,224.906,0.6439429535457064,1058309.0,5.4
NH,2011-05-01,215667.30261964104,-573.147063818411,0.09,225.964,0.4704187527233561,1058904.0,5.5
NH,2011-06-01,215032.73016553847,-554.5679206419154,0.09,225.722,-0.10709670566992902,1059444.0,5.5
NH,2011-07-01,214757.81522753846,-536.5881046646391,0.07,225.922,0.08860456667936223,1060113.0,5.5
NH,2011-08-01,214217.81346871794,-518.0089614881435,0.1,226.545,0.27575889023645495,1060935.0,5.5
NH,2011-09-01,213519.50024646154,-499.429818311648,0.08,226.889,0.15184621156945077,1061794.0,5.5
NH,2011-10-01,212329.65663307693,-481.4500023343717,0.07,226.421,-0.20626826333582926,1062650.0,5.4
NH,2011-11-01,211227.53622784614,-462.8708591578179,0.08,226.23,-0.08435613304419443,1063369.0,5.3
NH,2011-12-01,210103.70596153848,-444.8910431805998,0.07,225.672,-0.24665163771382392,1064110.0,5.3
NH,2012-01-01,209295.58267487178,-426.31190000404604,0.08,226.665,0.44001914282676413,1064856.0,5.2
NH,2012-02-01,208603.05729234693,-407.7327568275505,0.1,227.663,0.4402973551276279,1065436.0,5.2
NH,2012-03-01,207919.78099091837,-390.35226804955164,0.13,229.392,0.7594558623930991,1066181.0,5.3
NH,2012-04-01,207471.5542727551,-371.77312487299787,0.14,230.085,0.30210295040804525,1066864.0,5.4
NH,2012-05-01,207003.72012573603,-353.7933088957798,0.16,229.815,-0.11734793663211729,1067599.0,5.4
NH,2012-06-01,207133.6694847208,-335.214165719226,0.16,229.478,-0.14663968844504938,1068395.0,5.5
NH,2012-07-01,207864.1213122959,-317.2343497420079,0.16,229.104,-0.16297858618254946,1069209.0,5.6
NH,2012-08-01,208332.071734949,-298.65520656545414,0.13,230.379,0.5565158181437102,1069844.0,5.6
NH,2012-09-01,208066.69579629443,-280.0760633889586,0.14,231.407,0.4462212267611232,1070476.0,5.6
NH,2012-10-01,208198.07912517767,-262.09624741168227,0.16,231.317,-0.038892514055322014,1071126.0,5.6
NH,2012-11-01,208285.37069944164,-243.5171042351867,0.16,230.221,-0.473808669488196,1071681.0,5.6
NH,2012-12-01,208674.13233045687,-225.5372882579104,0.16,229.601,-0.2693064490207231,1072177.0,5.6
NH,2013-01-01,209140.73223299492,-206.95814508141484,0.14,230.28,0.2957304192926058,1072588.0,5.6
NH,2013-02-01,209765.4976730612,-188.37900190491928,0.15,232.166,0.8190029529268728,1072862.0,5.5
NH,2013-03-01,210268.15574862243,-171.5978403261397,0.14,232.773,0.26145085843749527,1073254.0,5.5
NH,2013-04-01,210182.05531269035,-153.01869714958593,0.15,232.531,-0.10396394770870732,1073702.0,5.4
NH,2013-05-01,210653.82112157362,-135.03888117236784,0.11,232.945,0.17804077735872337,1074183.0,5.3
NH,2013-06-01,211180.35733370556,-116.45973799581407,0.09,233.504,0.2399708085599528,1074778.0,5.2
NH,2013-07-01,212120.58765548223,-98.47992201859597,0.09,233.596,0.03939975332329926,1075376.0,5.2
NH,2013-08-01,212840.54253969542,-79.9007788420422,0.08,233.877,0.12029315570472043,1076162.0,5.2
NH,2013-09-01,213673.39630492387,-61.32163566554664,0.08,234.149,0.11630044852635191,1076957.0,5.1
NH,2013-10-01,214606.9594224873,-43.341819688270334,0.09,233.546,-0.2575283259804717,1077770.0,5.1
NH,2013-11-01,215828.99407766497,-24.76267651177477,0.08,233.069,-0.2042424190523473,1078555.0,5.0
NH,2013-12-01,216642.0616348731,-6.782860534498468,0.09,233.049,-0.00858114978825597,1079221.0,4.9
NH,2014-01-01,217107.11601670051,11.796282641997095,0.07,233.916,0.3720247673236088,1079846.0,4.8
NH,2014-02-01,216932.51755020203,30.37542581849266,0.07,234.781,0.3697908650968751,1080458.0,4.7
NH,2014-03-01,217218.45918429294,47.15658739727223,0.08,236.293,0.6440044126228228,1081090.0,4.6
NH,2014-04-01,217592.31076282827,65.735730573826,0.09,237.072,0.3296754453157691,1081719.0,4.5
NH,2014-05-01,217882.6920425628,83.7155465510441,0.09,237.9,0.34926098400485106,1082469.0,4.4
NH,2014-06-01,218567.23177015074,102.29468972759787,0.1,238.343,0.18621269440941557,1083232.0,4.3
NH,2014-07-01,219254.32138185928,120.27450570487417,0.09,238.25,-0.03901939641608454,1084021.0,4.3
NH,2014-08-01,219990.21725768843,138.85364888136974,0.09,237.852,-0.1670514165792225,1084602.0,4.2
NH,2014-09-01,220570.53170170853,157.4327920578653,0.09,238.031,0.07525688243108508,1085155.0,4.1
NH,2014-10-01,221040.45002306532,175.4126080351416,0.09,237.433,-0.251227781255392,1085738.0,4.1
NH,2014-11-01,221348.8821034171,193.99175121163717,0.09,236.151,-0.5399417941061246,1086240.0,4.0
NH,2014-12-01,221778.79592251254,211.97156718891347,0.12,234.812,-0.5670100910010967,1086643.0,3.9
NH,2015-01-01,222357.61445798996,230.55071036540903,0.11,233.707,-0.4705892373473297,1086992.0,3.8
NH,2015-02-01,223002.64715708545,249.1298535419046,0.11,234.722,0.43430449237722435,1087192.0,3.8
NH,2015-03-01,223723.26215482413,265.91101512068417,0.11,236.119,0.595172161109736,1087543.0,3.7
NH,2015-04-01,224514.50625427134,284.49015829723794,0.12,236.599,0.2032873254587786,1087903.0,3.6
NH,2015-05-01,225569.08517487437,302.46997427445604,0.12,237.805,0.5097232025494725,1088361.0,3.5
NH,2015-06-01,226662.791999196,321.0491174510098,0.13,238.638,0.3502869998528224,1088850.0,3.4
NH,2015-07-01,227699.55646105527,339.0289334282861,0.13,238.654,0.0067047159295619,1089377.0,3.3
NH,2015-08-01,228342.2404906965,357.6080766047817,0.14,238.316,-0.14162762828194841,1090171.0,3.3
NH,2015-09-01,229370.5626899005,376.18721978127724,0.14,237.945,-0.15567565753034085,1090961.0,3.2
NH,2015-10-01,230528.10266905476,394.16703575855354,0.12,237.838,-0.044968375044651676,1091791.0,3.1
NH,2015-11-01,231790.5650240796,412.7461789350491,0.12,237.336,-0.21106803790814643,1092446.0,3.0
NH,2015-12-01,232806.32354383083,430.7259949123254,0.24,236.525,-0.34170964371187385,1093157.0,3.0
NH,2016-01-01,233520.99005203982,449.30513808882097,0.34,236.916,0.16531022090686687,1093720.0,2.9
NH,2016-02-01,232167.8823200483,467.88428126531653,0.38,237.111,0.0823076533454925,1094375.0,2.9
NH,2016-03-01,231605.85601985847,485.2647700433736,0.36,238.132,0.4306000143392774,1095038.0,2.8
NH,2016-04-01,231567.37105570757,503.84391321986914,0.37,239.261,0.4741067979104008,1095714.0,2.8
NH,2016-05-01,231839.65854570753,521.8237291971454,0.37,240.229,0.4045790998115084,1096412.0,2.9
NH,2016-06-01,232599.11072443397,540.402872373641,0.38,241.018,0.32843661672818936,1097173.0,2.9
NH,2016-07-01,233517.11254455397,558.3826883509173,0.39,240.628,-0.1618136404749948,1097979.0,2.9
NH,2016-08-01,234082.12127948354,576.9618315274129,0.4,240.849,0.09184301078843937,1098783.0,2.9
NH,2016-09-01,234349.20673896713,595.5409747039084,0.4,241.428,0.2403995864628916,1099641.0,2.9
NH,2016-10-01,234665.37589178406,613.5207906811847,0.4,241.729,0.12467485130143174,1100509.0,2.9
NH,2016-11-01,235333.6063058216,632.0999338576803,0.41,241.353,-0.15554608673349346,1101273.0,2.9
NH,2016-12-01,236421.8349915493,650.0797498349566,0.54,241.432,0.03273213923173923,1102025.0,2.9
NH,2017-01-01,237804.62198140848,668.6588930115104,0.65,242.839,0.5827727890254764,1108511.0,2.9
NH,2017-02-01,239218.81995633803,687.2380361880059,0.66,243.603,0.3146117386416458,1109143.0,2.9
NH,2017-03-01,240546.68575511736,704.0191977667855,0.79,243.801,0.08127978719472129,1109868.0,2.8
NH,2017-04-01,241932.42205647888,722.5983409432811,0.9,244.524,0.2965533365326678,1110573.0,2.8
NH,2017-05-01,243597.39564657275,740.5781569205574,0.91,244.733,0.08547218268963874,1111368.0,2.8
NH,2017-06-01,245250.67270441315,759.1573000970529,1.04,244.955,0.09071110148610728,1112237.0,2.7
NH,2017-07-01,246735.43326319248,777.1371160743292,1.15,244.786,-0.06899226388520363,1113138.0,2.8
NH,2017-08-01,247937.26643347417,795.7162592508248,1.16,245.519,0.29944522971085963,1113862.0,2.8
NH,2017-09-01,249032.3548828169,814.2954024273204,1.15,246.819,0.5294905893230117,1114645.0,2.8
NH,2017-10-01,249952.82675751174,832.2752184045967,1.15,246.663,-0.06320421037276924,1115411.0,2.8
NH,2017-11-01,251021.68339539907,850.8543615811504,1.16,246.669,0.0024324685907517463,1116051.0,2.8
NH,2017-12-01,252204.97608596244,868.8341775583685,1.3,246.524,-0.058783227726233456,1116680.0,2.8
NH,2018-01-01,253564.4892039906,887.4133207349223,1.41,247.867,0.5447745452775266,1117207.0,2.7
NH,2018-02-01,254932.8400384507,905.9924639114179,1.42,248.991,0.45346899748657243,1117674.0,2.7
NH,2018-03-01,256250.2051220188,922.7736254901974,1.51,249.554,0.2261125904149175,1118214.0,2.7
NH,2018-04-01,258060.09079877936,941.352768666693,1.69,250.546,0.3975091563348965,1118829.0,2.7
NH,2018-05-01,259902.3497415493,959.3325846439693,1.7,251.588,0.4158916925434797,1119451.0,2.7
NH,2018-06-01,261924.84961192487,977.9117278204649,1.82,251.989,0.1593875701543901,1120183.0,2.6
NH,2018-07-01,263492.7674871362,995.8915437977412,1.91,252.006,0.006746326228523891,1120911.0,2.6
NH,2018-08-01,264808.1552380465,1014.4706869742367,1.91,252.146,0.055554232835719475,1121793.0,2.6
NH,2018-09-01,266144.0145404186,1033.0498301507323,1.95,252.439,0.11620251758901468,1122713.0,2.5
NH,2018-10-01,267190.3865273023,1051.0296461280086,2.19,252.885,0.1766763455725906,1123605.0,2.5
NH,2018-11-01,267667.5678567907,1069.6087893045624,2.2,252.038,-0.3349348518100981,1124399.0,2.6
NH,2018-12-01,268056.7636120465,1087.5886052817805,2.27,251.233,-0.31939628151310684,1125094.0,2.6
NH,2019-01-01,268451.4845022791,1106.1677484583342,2.4,251.712,0.19065966652469513,1125793.0,2.6
NH,2019-02-01,268933.02648311626,1124.7468916348298,2.4,252.776,0.4227053140096748,1126344.0,2.6
NH,2019-03-01,267466.347998913,1141.5280532136094,2.41,254.202,0.5641358356806014,1126984.0,2.6
NH,2019-04-01,268620.18388173915,1160.107196390105,2.42,255.548,0.5295001612890538,1127679.0,2.6
NH,2019-05-01,269865.2484278696,1178.0870123673812,2.39,256.092,0.21287585893843275,1128455.0,2.5
NH,2019-06-01,271086.9586466522,1196.6661555438768,2.38,256.143,0.019914718148150712,1129296.0,2.5
NH,2019-07-01,272296.28407495655,1214.6459715211531,2.4,256.571,0.16709416224534035,1130139.0,2.5
NH,2019-08-01,273784.4362531739,1233.2251146976487,2.13,256.558,-0.005066823608290694,1131082.0,2.6
NH,2019-09-01,275265.19273747824,1251.8042578742024,2.04,256.759,0.07834485769300237,1132089.0,2.6
NH,2019-10-01,276422.3080676087,1269.7840738514205,1.83,257.346,0.22861905522297832,1133046.0,2.6
NH,2019-11-01,277469.08965160867,1288.3632170279743,1.55,257.208,-0.053624303466914824,1133886.0,2.6
NH,2019-12-01,278575.8577780435,1306.3430330051924,1.55,256.974,-0.09097695250538385,1134660.0,2.6
NH,2020-01-01,279679.8309436087,1324.9221761817462,1.55,257.971,0.3879769937814803,1135409.0,2.6
NH,2020-02-01,281090.11146491306,1343.5013193582417,1.58,258.678,0.2740618131495287,1135900.0,2.6
NH,2020-03-01,282831.6263974783,1360.8818081362406,0.65,258.115,-0.21764510317846542,1136544.0,2.6
NH,2020-04-01,285100.9873399565,1379.4609513127944,0.05,256.389,-0.6686941866997254,1136173.0,16.0
NH,2020-05-01,287244.46468856523,1397.4407672900124,0.05,256.394,0.0019501616683959,1136696.0,11.8
NH,2020-06-01,288941.87575791305,1416.0199104665662,0.08,257.797,0.5472046927775365,1137386.0,9.6
NH,2020-07-01,290190.7687928261,1433.9997264437843,0.09,259.101,0.5058243501669724,1138178.0,8.3
NH,2020-08-01,291631.1701236957,1452.578869620338,0.1,259.918,0.31532105240814623,1139126.0,6.7
NH,2020-09-01,294264.96688434784,1471.1580127968336,0.09,260.28,0.13927469432666317,1140086.0,6.1
NH,2020-10-01,298342.7862705263,1489.13782877411,0.09,260.388,0.04149377593360981,1141088.0,5.2
NH,2020-11-01,304340.8000789381,1507.7169719506055,0.09,260.229,-0.061062721784410634,1141960.0,4.8
NH,2020-12-01,310098.8233132301,1525.6967879278818,0.09,260.474,0.09414784670425114,1142616.0,4.6
NH,2021-01-01,317379.71171310043,1566.413609439394,0.09,261.582,0.42537834870275404,1143067.0,4.2
NH,2021-02-01,324088.7885252174,1386.1532400000003,0.08,263.014,0.5474382793923205,1143494.0,4.1
NH,2021-03-01,330567.72161173914,1500.717947,0.07,264.877,0.7083273133749568,1144258.0,4.0
NH,2021-04-01,337111.86741869565,1492.2771559999999,0.07,267.054,0.8218909154060094,1145178.0,3.9
NH,2021-05-01,344499.3845565217,1490.6640959999997,0.06,269.195,0.8017105154762838,1146130.0,3.7
NH,2021-06-01,352479.0555269565,1510.413243,0.08,271.696,0.929066290235725,1147084.0,3.6
NH,2021-07-01,360614.47098782606,1544.9586035,0.1,273.003,0.4810523526293853,1148131.0,3.4
NH,2021-08-01,367115.2040826087,1598.5111185,0.09,273.567,0.206591136361145,1149423.0,3.2
NH,2021-09-01,370202.52634652174,1637.3463920000002,0.08,274.31,0.2715970859058281,1150530.0,3.0
NH,2021-10-01,370427.2915482609,1669.5605134999998,0.08,276.589,0.8308118552003085,1151571.0,2.8
NH,2021-11-01,369876.1476947826,1700.7536810000001,0.08,277.948,0.4913427504347645,1152536.0,2.6
NH,2021-12-01,370778.94294652174,1699.1937133333333,0.08,278.802,0.3072517161483601,1153589.0,2.4
NH,2022-01-01,373196.58728826087,1851.71640875,0.08,281.148,0.8414573783545265,1154467.0,2.3
NH,2022-02-01,378970.558813913,1847.0713722499997,0.08,283.716,0.9133979256476854,1155220.0,2.3
NH,2022-03-01,395019.43557445885,1896.3536721666667,0.2,287.504,1.3351379548562692,1156223.0,2.2
NH,2022-04-01,406163.0496077922,1933.7652506666666,0.33,289.109,0.5582531025655202,1157422.0,2.2
NH,2022-05-01,417282.04579264065,2039.9138341999999,0.77,292.296,1.1023523999598828,1158723.0,2.2
NH,2022-06-01,426909.00964761904,1975.9470831666667,1.21,296.311,1.3736075758819855,1160016.0,2.2
NH,2022-07-01,434427.6466060606,2002.1611486666668,1.68,296.276,-0.011811913833770227,1161352.0,2.3
NH,2022-08-01,438129.1340333333,2023.3828166666667,2.33,296.171,-0.03543992763505033,1161938.0,2.3
NH,2022-09-01,438548.08052554115,2052.5659611666665,2.56,296.808,0.21507845130008807,1162546.0,2.4
NH,2022-10-01,436812.7987675325,2061.8719861666664,3.08,298.012,0.4056494434112379,1163140.0,2.4
NH,2022-11-01,435600.46963506495,2045.5831156666668,3.78,297.711,-0.10100264418881899,1163553.0,2.3
NH,2022-12-01,435566.07994891773,2042.0349551666668,4.1,296.797,-0.30700914645410693,1163991.0,2.2
NH,2023-01-01,435977.84732034634,2000.5109601428571,4.33,299.17,0.7995363834540026,1164275.0,2.0
NH,2023-02-01,435694.5638203464,1982.84375,4.57,300.84,0.5582110505732318,1164702.0,1.9
NH,2023-03-01,435839.5582290043,2049.599205666667,4.65,301.836,0.33107299561230263,1165229.0,1.8
NH,2023-04-01,436797.9360709957,2082.8831433333335,4.83,303.363,0.5059038683258521,1165752.0,1.8
NH,2023-05-01,439721.13269264065,2137.027166125,5.06,304.127,0.25184350102023245,1166301.0,1.8
NH,2023-06-01,443542.1501108225,2118.1264247,5.08,305.109,0.3228914236486524,1166862.0,2.0
NH,2023-07-01,448391.3030831169,2131.9780646,5.12,305.691,0.19075150192227053,1167520.0,2.1
NH,2023-08-01,453334.89458311687,2155.9046657999997,5.33,307.026,0.4367155068353501,1168188.0,2.3
